l  0.0   5.0   0.1    50.0 0.0 0.0
l -3.0   3.0   0.3    0.0 30.0 0.0
g -0.6537 0.1965 0.6106  0.017495 -0.001911 0.005056 0.014296 -0.002135 0.014542  0.2477 0.3520  0.6623 0.7500 0.3893
g -0.9352 0.8917 -0.1424  0.012055 -0.001375 -0.000314 0.010573 0.000279 0.010905  0.3366 0.3545  0.9936 0.3349 0.6791
g -0.9576 1.1559 -0.7184  0.007800 -0.001414 -0.000715 0.016177 0.000269 0.015884  0.3047 0.2638  0.1519 0.8085 0.4285
g -0.5394 0.8751 -0.3297  0.015551 -0.006491 0.004688 0.027185 0.004919 0.013227  0.4998 0.7372  0.2812 0.4176 0.0185
g -0.3332 0.9817 -0.4215  0.022122 -0.000123 -0.000589 0.021963 0.000235 0.023644  0.2235 0.7966  0.0168 0.2117 0.2002
g 0.3701 1.3649 0.9730  0.006561 -0.001265 0.001624 0.012870 0.011264 0.020212  0.2433 0.9200  0.2030 0.4092 0.0347
g 0.0233 0.4103 -0.6864  0.013871 -0.004442 0.009372 0.022643 0.003934 0.016217  0.3904 0.2978  0.8955 0.1623 0.0435
g -0.2458 1.9981 0.7078  0.014386 0.002184 -0.003451 0.015441 0.002410 0.014427  0.2871 0.7749  0.7546 0.3732 0.8804
g 0.0681 0.2764 -0.5886  0.010576 0.005393 0.001727 0.010574 -0.001297 0.006934  0.3747 0.9383  0.9829 0.7511 0.9113
g 0.2813 1.0320 0.4957  0.010035 0.005522 0.001877 0.008227 0.000298 0.003802  0.2692 0.7034  0.2786 0.4169 0.1222
g 0.3451 0.1774 -0.4064  0.016672 0.004291 0.003441 0.010417 -0.006930 0.016176  0.3320 0.4194  0.1003 0.0007 0.1333
g -0.7297 1.5719 -0.3067  0.024149 0.000694 -0.000626 0.023467 0.001124 0.023982  0.4932 0.3531  0.0206 0.4147 0.3105
g 0.9353 0.2065 0.7464  0.006156 0.003751 0.004756 0.013813 0.000744 0.011266  0.3109 0.6840  0.5411 0.9519 0.2971
g -0.6901 0.7608 0.7575  0.029255 -0.003075 0.001170 0.019911 0.004791 0.006465  0.3640 0.4504  0.6709 0.9131 0.7676
g -0.5241 1.8821 -0.1832  0.009607 -0.000724 -0.002122 0.009158 0.000200 0.011923  0.3765 0.5994  0.7855 0.4846 0.8231
g -0.1505 1.4146 0.5677  0.010479 -0.000121 -0.001794 0.010592 0.004605 0.020551  0.4340 0.5414  0.7946 0.1955 0.3799
g 0.2445 0.4856 -0.8431  0.024192 0.006990 -0.001080 0.015420 0.005731 0.010720  0.4066 0.7766  0.5767 0.7287 0.0567
g 0.3230 1.1904 0.4067  0.009083 -0.002643 0.000017 0.024040 -0.009156 0.008471  0.3053 0.9107  0.1875 0.0665 0.0013
g 0.7864 1.5353 0.6953  0.013556 0.007435 -0.007224 0.011515 -0.003765 0.009400  0.4749 0.3255  0.6804 0.0173 0.6227
g -0.5606 0.8234 -0.6176  0.010898 -0.002308 0.002709 0.008433 0.001574 0.004399  0.2717 0.7087  0.7754 0.1696 0.8731
g -0.1539 0.3408 0.0883  0.011876 0.000736 -0.003924 0.007607 0.000530 0.009926  0.2168 0.5003  0.8393 0.2737 0.5001
g 0.8836 0.8036 -0.3989  0.014286 -0.000976 0.001225 0.010815 -0.001993 0.004559  0.4482 0.3035  0.5834 0.5927 0.4807
g -0.3781 0.9995 0.1983  0.014014 0.008292 0.002508 0.016711 -0.003056 0.012900  0.2038 0.2529  0.2604 0.9059 0.3606
g 0.5650 0.8346 -0.4812  0.006451 0.004587 0.005707 0.013394 0.011967 0.017189  0.4892 0.9166  0.6094 0.7206 0.0972
g 0.8386 0.4646 0.2978  0.010446 0.002297 -0.001908 0.010131 0.002634 0.006736  0.4367 0.6086  0.0704 0.0757 0.1279
g 0.3987 0.9429 0.9567  0.023219 0.001747 -0.003161 0.003182 -0.000100 0.003623  0.3990 0.5402  0.1217 0.2138 0.1831
g 0.7610 1.5237 0.7363  0.015639 -0.001893 -0.000532 0.015500 -0.007411 0.009380  0.3527 0.6905  0.4802 0.4593 0.2493
g 0.1551 1.5984 -0.2381  0.005869 0.001511 0.000243 0.008388 -0.001316 0.004544  0.3040 0.7204  0.8315 0.4079 0.7495
g 0.4703 0.4247 0.7962  0.011773 -0.007022 0.002361 0.018235 -0.003388 0.023336  0.2191 0.7254  0.6331 0.7641 0.3268
g 0.2278 1.2417 0.6077  0.010907 0.007271 -0.006073 0.009242 -0.005964 0.008243  0.3825 0.7934  0.2783 0.0871 0.5961
g -0.8597 1.8711 0.6097  0.019127 -0.006775 0.003744 0.018374 0.003128 0.006956  0.2692 0.9434  0.8269 0.0131 0.8580
g -0.3680 1.4546 0.0981  0.010960 -0.004691 -0.001877 0.011261 -0.002004 0.011049  0.3774 0.7252  0.7697 0.4287 0.3685
g 0.0222 1.3042 0.5987  0.018157 0.002259 -0.003883 0.020774 0.001397 0.021760  0.4040 0.9291  0.4814 0.5058 0.1706
g -0.0704 0.9603 -0.8116  0.011522 -0.001645 0.002103 0.005416 0.003267 0.009679  0.2021 0.7691  0.8523 0.4223 0.3737
g -0.0177 0.5114 0.0733  0.017685 -0.001851 -0.002640 0.013673 0.001295 0.016562  0.3526 0.8806  0.0315 0.3851 0.3624
g -0.2135 1.8876 -0.9800  0.010734 0.003305 0.000823 0.014699 -0.001964 0.010345  0.4319 0.9462  0.3871 0.4544 0.3312
g 0.1658 1.2819 -0.2328  0.008122 -0.000202 0.000408 0.006880 -0.001597 0.004801  0.4431 0.7115  0.7417 0.2560 0.4311
g 0.6001 0.9382 0.1926  0.010801 0.000089 -0.003477 0.017725 0.000274 0.015466  0.3232 0.4444  0.7962 0.7804 0.9887
g 0.3731 1.2642 -0.9958  0.019657 0.000312 -0.001699 0.008320 0.003323 0.018802  0.4759 0.5223  0.7067 0.2886 0.0205
g 0.0176 1.6499 0.4952  0.005674 0.000124 -0.003781 0.012245 -0.003244 0.019509  0.4292 0.8850  0.6699 0.3446 0.7227
g 0.6930 1.5066 -0.1801  0.020024 0.007697 -0.000822 0.023792 -0.000130 0.017823  0.3673 0.8913  0.6171 0.1490 0.4330
g 0.2696 0.1083 -0.8457  0.008415 0.000334 0.001640 0.009636 0.006607 0.013650  0.2464 0.6186  0.6339 0.9438 0.3618
g -0.4587 0.1096 0.5719  0.003357 -0.000491 -0.001288 0.003413 0.000822 0.006099  0.2921 0.5770  0.5166 0.1104 0.9835
g 0.6378 0.8525 -0.3441  0.009860 -0.005107 0.001321 0.009496 -0.000524 0.005165  0.3978 0.3528  0.5040 0.7768 0.0636
g 0.6489 1.7699 0.5537  0.024281 -0.007609 -0.003838 0.010656 0.000922 0.014649  0.3303 0.4326  0.4400 0.3284 0.0075
g 0.3475 0.7702 -0.9830  0.017989 -0.003621 -0.005153 0.013781 0.000072 0.014476  0.2270 0.3580  0.8675 0.5949 0.1278
g 0.8598 1.0125 0.2123  0.019564 0.011450 0.002863 0.014220 0.000890 0.007145  0.2321 0.3828  0.7446 0.9378 0.9153
g -0.7666 0.5932 -0.0101  0.007162 -0.000823 0.000834 0.006473 0.000348 0.004192  0.4358 0.5779  0.4067 0.7373 0.2188
g -0.4412 0.1771 -0.6603  0.008285 -0.006732 0.004634 0.018325 -0.009053 0.016362  0.2104 0.3096  0.1494 0.4737 0.8428
g -0.0183 1.9159 0.8295  0.007401 0.000750 -0.000427 0.024639 0.006614 0.008831  0.3387 0.4176  0.3182 0.7695 0.7848
g -0.0589 1.3140 -0.6228  0.021258 0.007613 -0.009461 0.022539 0.007458 0.019177  0.4905 0.7414  0.9297 0.6716 0.7363
g 0.8827 1.8742 -0.2414  0.006884 -0.002380 -0.001153 0.009310 0.003524 0.016408  0.4785 0.7295  0.2023 0.7431 0.7708
g 0.4112 1.7691 -0.4584  0.016205 0.003049 0.000460 0.016797 0.000258 0.013690  0.4281 0.9226  0.8093 0.1466 0.5375
g 0.0230 1.8406 -0.3365  0.007076 0.001067 -0.004324 0.004115 0.002826 0.020724  0.2556 0.4106  0.4383 0.2940 0.5786
g -0.3794 1.7877 0.0502  0.025718 -0.001072 -0.003390 0.023693 -0.001782 0.007089  0.2560 0.5352  0.0078 0.4534 0.0082
g -0.7829 0.0720 0.1041  0.009083 -0.003277 -0.000995 0.025977 0.008165 0.013578  0.2289 0.4204  0.4047 0.0192 0.7626
g -0.6955 1.4982 0.7043  0.007782 0.001098 -0.000711 0.008389 -0.002755 0.006669  0.2003 0.3225  0.6065 0.0530 0.2849
g 0.6474 1.2822 -0.8443  0.004383 0.000928 0.000203 0.006390 -0.000485 0.006812  0.3025 0.3541  0.5166 0.7192 0.2753
g -0.8852 0.8238 -0.5903  0.010391 -0.004038 0.003080 0.019027 0.007074 0.022376  0.2148 0.5131  0.0537 0.0341 0.6541
g -0.9495 1.2639 -0.1659  0.015058 -0.011035 -0.005621 0.014870 0.005098 0.006453  0.3293 0.9365  0.6780 0.7589 0.9979
g -0.7463 0.8223 -0.2373  0.018874 0.001953 -0.002919 0.014428 -0.001292 0.012533  0.3357 0.3566  0.3516 0.4804 0.5892
g 0.9129 1.3546 0.5774  0.011302 0.000735 0.000224 0.011796 0.000021 0.012666  0.3128 0.4795  0.1633 0.5583 0.2876
g -0.3820 1.4216 -0.3111  0.010534 -0.006510 -0.000747 0.009982 0.002181 0.017286  0.4268 0.2982  0.4763 0.9962 0.5250
g 0.4414 0.8421 0.4198  0.014889 0.003304 -0.003630 0.012535 0.008285 0.019947  0.2585 0.6451  0.7609 0.2913 0.9862
g 0.5406 1.4519 0.7690  0.009261 0.000381 0.004225 0.013266 -0.002946 0.011059  0.3510 0.6452  0.2007 0.6586 0.4063
g 0.8516 0.4216 0.1393  0.022487 0.001973 -0.007297 0.006905 -0.000810 0.010237  0.3513 0.5907  0.2594 0.9773 0.6294
g 0.4392 1.2540 0.3802  0.022330 -0.000766 0.004129 0.011078 -0.005820 0.011304  0.3573 0.4157  0.3195 0.1935 0.6472
g 0.4756 1.8050 -0.6016  0.027560 -0.005360 -0.001116 0.018362 0.001092 0.010478  0.4525 0.7358  0.2746 0.6643 0.3925
g -0.5619 0.4817 0.5799  0.005256 -0.001241 0.003184 0.004120 -0.001499 0.007366  0.3242 0.2626  0.8291 0.7955 0.4390
g 0.3763 0.4319 0.5618  0.016543 0.005530 -0.003890 0.017493 -0.002317 0.015966  0.4988 0.4560  0.5244 0.3734 0.1882
g 0.5023 1.9902 0.3155  0.005434 -0.002712 -0.001997 0.016413 0.009944 0.012103  0.4625 0.7047  0.4826 0.5578 0.4670
g -0.1377 1.3360 -0.3589  0.006348 -0.000472 -0.001362 0.012693 0.004771 0.009942  0.2769 0.4589  0.0564 0.1117 0.0464
g -0.9281 0.0887 -0.9724  0.023880 -0.002739 -0.003212 0.015976 -0.006777 0.015135  0.2241 0.4566  0.3668 0.5409 0.8817
g 0.6577 0.4648 -0.7742  0.009806 0.002527 0.000901 0.024713 -0.002387 0.016284  0.3568 0.9341  0.3881 0.0807 0.6096
g 0.7690 0.3709 -0.3261  0.008753 0.000411 0.000879 0.011039 0.005903 0.022450  0.2479 0.3194  0.7308 0.3483 0.9676
g -0.8929 0.6604 -0.1485  0.015871 0.001900 0.005147 0.013348 0.002652 0.019147  0.2317 0.4238  0.4429 0.3274 0.2656
g -0.5558 1.2036 -0.3685  0.005816 -0.000723 0.000168 0.005781 -0.001670 0.004720  0.2811 0.6904  0.5763 0.2980 0.0379
g -0.6925 0.3385 0.9731  0.018231 0.000250 0.006579 0.021137 -0.000609 0.011202  0.4968 0.5250  0.3645 0.0484 0.4811
g -0.9338 0.2491 -0.3729  0.010675 -0.002190 -0.006370 0.012567 0.000212 0.012168  0.3087 0.5323  0.4504 0.3900 0.4290
g -0.0998 0.5430 0.2614  0.027998 -0.003810 -0.001159 0.018495 0.001749 0.024312  0.4926 0.9020  0.5754 0.4703 0.0545
g -0.7241 0.6766 0.8738  0.007778 -0.002699 0.001699 0.019943 -0.000287 0.012911  0.2400 0.3284  0.2294 0.0076 0.8780
g -0.1718 0.7114 -0.6986  0.014483 0.003007 0.008499 0.011012 0.004207 0.020750  0.2701 0.7238  0.1817 0.7943 0.6631
g 0.4509 1.3376 -0.8724  0.007775 0.000785 0.003767 0.012715 0.007332 0.013445  0.2060 0.6903  0.4600 0.8488 0.9542
g -0.1864 0.5145 0.4274  0.011003 0.005089 0.009291 0.007358 0.005748 0.012742  0.2034 0.2575  0.2764 0.6842 0.7489
g -0.5652 0.5636 0.5529  0.024507 -0.001219 -0.002137 0.022311 0.005954 0.008525  0.3043 0.8981  0.2880 0.0018 0.9181
g 0.5619 0.1928 -0.6456  0.012374 0.008781 -0.003557 0.021761 0.001349 0.027590  0.4739 0.5225  0.6975 0.2305 0.4873
g -0.7671 0.0284 0.0499  0.009957 -0.000025 -0.000038 0.009795 -0.000158 0.009639  0.3468 0.2615  0.7995 0.3651 0.2170
g -0.0592 0.8918 0.5032  0.006977 -0.000997 -0.002283 0.004448 0.000214 0.009443  0.4318 0.3614  0.9445 0.1139 0.8541
g 0.3952 1.0867 0.8571  0.008170 -0.004810 0.002398 0.013100 -0.002773 0.006552  0.4848 0.3043  0.1305 0.7953 0.5449
g 0.6610 0.2115 -0.0665  0.022858 -0.000240 -0.008173 0.005489 -0.002672 0.009117  0.2607 0.4295  0.9810 0.7385 0.7122
g -0.9639 0.8060 0.6805  0.025891 -0.002808 -0.001347 0.026526 -0.000322 0.026640  0.4435 0.5162  0.8956 0.9809 0.0672
g -0.1126 0.0243 -0.0332  0.009020 0.001502 -0.000753 0.003536 -0.000639 0.004584  0.2510 0.3467  0.8348 0.1534 0.5989
g -0.5657 0.4306 0.4361  0.012743 0.001354 0.001099 0.016717 0.004829 0.020034  0.2141 0.4535  0.9759 0.5882 0.0386
g -0.0656 1.9176 0.8707  0.021634 -0.009745 -0.002681 0.012005 -0.000434 0.019903  0.2373 0.9392  0.7370 0.3903 0.2098
g -0.3372 0.9508 0.4473  0.006914 0.000987 0.000672 0.013877 0.000053 0.006961  0.4108 0.5000  0.0029 0.3946 0.5693
g -0.8427 0.1369 -0.5327  0.020753 -0.003434 0.004863 0.015579 -0.005051 0.008552  0.3493 0.2835  0.0142 0.1146 0.3658
g 0.0234 0.5069 0.2925  0.018661 -0.003257 0.000517 0.024811 0.007241 0.008099  0.4747 0.6551  0.2016 0.2019 0.7909
g -0.6054 0.5590 0.9004  0.019516 -0.001101 0.002065 0.008731 0.000219 0.026096  0.3699 0.6271  0.3953 0.6942 0.3696
g -0.2867 0.8162 -0.1921  0.022477 0.000007 -0.000138 0.028618 0.000478 0.019692  0.2379 0.5597  0.8292 0.9360 0.8190
g -0.6883 0.0064 -0.0410  0.010770 0.000535 -0.002023 0.010497 0.000259 0.003445  0.3575 0.5601  0.5533 0.9903 0.5294
g 0.5712 0.4816 -0.8483  0.028580 0.000980 0.000162 0.024817 -0.006806 0.007743  0.3521 0.5976  0.0593 0.7931 0.6908
g -0.9568 0.0986 -0.4172  0.021582 -0.002640 0.009551 0.028119 0.003379 0.018509  0.4586 0.7219  0.7467 0.2803 0.0010
g 0.6442 1.8757 0.5171  0.014067 -0.007983 -0.003883 0.017786 0.003028 0.009540  0.4627 0.6451  0.1781 0.0996 0.0797
g -0.8395 1.0959 0.5151  0.010826 0.001842 0.001783 0.006120 0.001833 0.014081  0.2212 0.9363  0.3960 0.2793 0.6019
g -0.4759 0.8204 0.9192  0.012496 -0.002532 0.003471 0.009951 -0.000659 0.016008  0.4986 0.2668  0.0914 0.8451 0.5423
g 0.2800 0.1120 0.2027  0.016228 0.000937 -0.004998 0.025776 0.003739 0.018026  0.3549 0.6545  0.7163 0.4041 0.8864
g -0.5380 1.3477 0.5257  0.004834 0.001959 0.003466 0.007028 0.002052 0.011922  0.4080 0.9178  0.6439 0.0412 0.1562
g 0.9109 0.5172 0.4206  0.017282 0.003172 -0.000752 0.012678 0.005192 0.008624  0.2234 0.7881  0.2104 0.4468 0.1617
g -0.3829 0.3756 0.6282  0.009950 0.002480 0.004361 0.011129 -0.001238 0.013698  0.4804 0.7170  0.4427 0.5310 0.4371
g -0.4270 0.6387 0.1343  0.017999 0.006175 0.006407 0.009244 0.004883 0.016257  0.3760 0.8378  0.9744 0.0703 0.2118
g 0.9740 0.3401 -0.9769  0.009043 0.005584 -0.000810 0.007777 -0.000898 0.025498  0.4658 0.8227  0.6995 0.0650 0.5543
g 0.5643 1.0947 -0.7179  0.014719 0.001209 -0.008876 0.004215 -0.002248 0.011884  0.2467 0.3680  0.5781 0.7092 0.0539
g -0.5952 1.4529 0.5015  0.006032 -0.004850 -0.000393 0.020404 0.003223 0.003538  0.2218 0.4971  0.9206 0.3361 0.7580
g 0.5425 0.0342 0.7226  0.003344 -0.000184 -0.000245 0.004159 -0.000101 0.004424  0.4418 0.8345  0.4942 0.1754 0.9062
g -0.5238 1.7868 -0.7355  0.004954 0.000972 0.002226 0.008523 -0.006078 0.015024  0.3931 0.9429  0.5923 0.3111 0.7650
g -0.2451 0.4137 -0.9559  0.013897 0.001846 -0.003212 0.016897 -0.004315 0.004907  0.3240 0.2712  0.9310 0.6234 0.2094
g -0.9021 1.0327 0.7020  0.011436 0.002258 -0.001998 0.007780 -0.001619 0.004617  0.3056 0.5207  0.0367 0.9164 0.1162
g -0.1946 1.8051 -0.7726  0.024844 0.000015 -0.001897 0.027512 0.001919 0.015411  0.4341 0.4850  0.8063 0.0925 0.7755
g -0.7373 1.8916 0.6351  0.026781 0.002267 0.001353 0.024556 0.000025 0.028169  0.4863 0.5047  0.4019 0.4379 0.0984
g 0.5772 0.2988 -0.6780  0.012469 -0.000153 -0.004121 0.014964 -0.005183 0.013490  0.3544 0.8399  0.6406 0.0451 0.5745
g 0.3542 1.8877 0.3616  0.012758 0.003156 -0.005935 0.009219 0.002644 0.013427  0.2058 0.8230  0.7490 0.8205 0.6648
g -0.0312 0.8412 -0.0456  0.015223 0.001151 -0.002748 0.003763 0.004762 0.025604  0.2299 0.5698  0.3320 0.4438 0.9374
g 0.5862 1.8828 0.0449  0.018972 -0.004580 0.005383 0.006645 -0.001743 0.006533  0.4241 0.8473  0.8705 0.4096 0.4742
g -0.1049 1.6142 -0.9112  0.006551 -0.001905 -0.001112 0.005383 0.000283 0.008913  0.2434 0.8567  0.2097 0.6067 0.0314
g -0.5349 0.8978 -0.0843  0.016905 0.002634 0.000670 0.021819 0.003349 0.016001  0.3237 0.8595  0.9985 0.3931 0.7132
g -0.8812 0.9713 -0.2498  0.011347 -0.000981 -0.005155 0.021033 0.001801 0.020509  0.4084 0.6315  0.0072 0.8575 0.5456
g -0.6402 1.7384 -0.2338  0.023031 -0.000279 0.003876 0.016419 0.005313 0.016411  0.2762 0.6781  0.7036 0.9499 0.2173
g 0.8691 1.6344 0.8018  0.009559 0.000332 -0.000487 0.009153 0.000640 0.009242  0.3642 0.4797  0.0695 0.9844 0.1735
g -0.8993 0.5068 0.5434  0.024053 -0.001739 0.002049 0.017289 0.003425 0.020738  0.3951 0.5864  0.2687 0.4426 0.0699
g 0.3913 0.1847 0.8522  0.009828 0.000017 0.004063 0.012575 0.000339 0.008835  0.2636 0.4663  0.2027 0.2970 0.0033
g -0.8045 0.4431 0.5812  0.006650 -0.001174 -0.002048 0.012540 -0.000412 0.014003  0.2867 0.5379  0.6364 0.5130 0.8238
g 0.8780 1.7338 0.3122  0.010171 -0.000532 0.003202 0.009563 -0.000246 0.008873  0.4971 0.6574  0.9645 0.9778 0.4173
g -0.5584 0.6871 0.5411  0.013396 0.001687 0.008026 0.003980 0.001507 0.011042  0.4261 0.8273  0.4320 0.8507 0.6419
g 0.0813 1.6652 -0.3791  0.015507 0.000802 0.001180 0.012639 -0.002657 0.012131  0.2454 0.4826  0.8442 0.4262 0.0529
g 0.5705 0.7238 0.7499  0.025828 -0.006096 -0.001202 0.008831 -0.000904 0.021001  0.3512 0.3127  0.5615 0.0264 0.2355
g 0.7279 1.4213 -0.1910  0.017874 0.002065 0.005142 0.027026 -0.001220 0.011970  0.2544 0.8939  0.9392 0.0438 0.3496
g 0.7904 1.9125 -0.7243  0.018283 0.002491 0.000187 0.014354 0.000869 0.014759  0.4913 0.5981  0.0699 0.7508 0.6259
g 0.8294 0.0739 0.7925  0.024991 -0.003856 -0.003097 0.023281 -0.007320 0.011111  0.3104 0.3322  0.6087 0.0954 0.5397
g -0.1307 1.9037 0.2947  0.017663 -0.002072 0.002315 0.020742 0.001123 0.020451  0.4122 0.6423  0.9406 0.2018 0.4129
g 0.4309 1.6604 0.3333  0.004009 -0.000117 -0.000486 0.003046 -0.000064 0.003687  0.2822 0.3647  0.2077 0.9560 0.7905
g -0.6611 0.7129 -0.1016  0.019785 -0.003155 0.001382 0.027815 -0.002469 0.019267  0.3832 0.5292  0.1118 0.8061 0.8067
g 0.8223 0.3508 -0.1420  0.016484 -0.002193 0.004560 0.010932 0.002206 0.020993  0.4845 0.7502  0.1675 0.3526 0.4056
g 0.4589 1.6474 0.4892  0.018916 0.006328 0.005434 0.010868 0.000067 0.018408  0.3985 0.3147  0.0630 0.2352 0.9520
g -0.5711 1.1291 0.8692  0.010007 -0.001226 -0.006035 0.008339 -0.004053 0.012824  0.2409 0.5800  0.8840 0.9248 0.3072
g 0.5975 0.9928 0.2802  0.013751 0.006058 -0.006938 0.021093 -0.006884 0.013552  0.3405 0.8220  0.2651 0.5097 0.0494
g -0.4875 0.8410 -0.6177  0.022542 0.000295 -0.000456 0.013712 0.009349 0.011900  0.3783 0.7506  0.5154 0.1761 0.5881
g -0.0652 1.1129 -0.4162  0.011590 0.000491 -0.000887 0.012839 -0.000947 0.011537  0.4442 0.9012  0.3038 0.7087 0.8432
g -0.8948 0.6998 -0.1029  0.004369 -0.000996 -0.002318 0.003635 0.004542 0.024914  0.3046 0.3365  0.1916 0.5171 0.7451
g 0.9430 0.6976 0.9595  0.007186 -0.000812 -0.002635 0.006039 0.004234 0.020137  0.4245 0.6326  0.8409 0.6587 0.0436
g 0.2600 1.2375 0.6399  0.009372 -0.000846 -0.003433 0.011497 -0.000633 0.008220  0.4797 0.3309  0.1118 0.4532 0.4720
g -0.3868 1.4290 -0.1764  0.009356 -0.001265 -0.004188 0.015299 -0.004007 0.008572  0.2241 0.3375  0.3391 0.5950 0.3532
g 0.8749 0.9502 0.2738  0.006343 -0.000122 0.004600 0.003462 -0.000268 0.012052  0.4279 0.6456  0.8101 0.5722 0.1882
g 0.2638 0.4123 -0.3361  0.011741 0.007403 -0.002328 0.010416 0.002871 0.020842  0.4761 0.6071  0.3044 0.6327 0.0009
g -0.9216 0.2596 0.4684  0.011509 0.000883 -0.000276 0.008573 -0.002996 0.008388  0.3048 0.7997  0.2023 0.3407 0.6621
g -0.8314 0.7143 0.5229  0.005403 -0.002057 0.001925 0.006738 -0.001499 0.004541  0.2988 0.5072  0.5551 0.4787 0.3725
g -0.1052 0.5810 0.6540  0.011796 0.001681 0.005071 0.019280 -0.004699 0.014260  0.4092 0.8454  0.1393 0.5331 0.6691
g 0.6954 1.9189 0.1364  0.019552 0.000448 0.000298 0.016947 0.002160 0.026259  0.3126 0.5283  0.7505 0.1937 0.8276
g -0.7724 0.0106 -0.8387  0.023965 0.000479 -0.000420 0.022392 0.000370 0.019490  0.4771 0.9350  0.2804 0.1426 0.4852
g -0.2230 0.9447 -0.6762  0.009069 0.000722 0.003511 0.003300 0.000377 0.006020  0.2111 0.4743  0.0599 0.7661 0.0919
g 0.5775 1.2586 -0.1226  0.004281 -0.001151 -0.001748 0.007691 0.005247 0.010439  0.3101 0.7488  0.2792 0.3837 0.5818
g -0.3406 1.9404 -0.3021  0.020978 0.000285 0.000211 0.012296 0.006677 0.022275  0.2929 0.5068  0.2379 0.4598 0.0351
g 0.6512 1.4369 -0.2579  0.010528 0.000110 0.006179 0.018780 -0.001580 0.016284  0.3353 0.4462  0.2724 0.3981 0.9382
g 0.1701 1.9804 0.3841  0.011500 -0.000380 -0.002851 0.011562 0.001702 0.006791  0.4125 0.3839  0.3448 0.2678 0.6980
g 0.7888 1.0633 0.8511  0.017591 -0.001883 -0.008432 0.016340 0.004012 0.013701  0.4536 0.8482  0.5129 0.3703 0.6082
g -0.4134 1.8931 0.1151  0.010324 0.000878 -0.006846 0.011440 -0.001140 0.021058  0.3167 0.5647  0.1565 0.4760 0.1167
g 0.3868 0.3298 -0.3112  0.019710 0.000260 0.002493 0.008692 0.000349 0.008787  0.4132 0.4752  0.6260 0.4905 0.3382
g 0.2698 0.5293 -0.3376  0.016663 0.003264 0.004200 0.010622 -0.003775 0.008056  0.2600 0.3162  0.2293 0.5886 0.7157
g 0.6336 0.1032 0.3066  0.010646 0.000981 -0.003501 0.008168 0.000269 0.012828  0.2591 0.9421  0.6614 0.8757 0.6323
g -0.4723 1.5336 0.5621  0.021947 -0.010467 -0.002630 0.013148 -0.003667 0.028656  0.4071 0.4430  0.8793 0.3948 0.4828
